,idx
NANOS3,16501
NANP,16502
NANS,16503
NAP1L1,16504
NAP1L2,16505
NAP1L3,16506
NAP1L4,16507
NAP1L5,16508
NAPA,16509
NAPA-AS1,16510
NAPB,16511
NAPEPLD,16512
NAPG,16513
NAPRT,16514
NAPSA,16515
NARF,16516
NARF-AS1,16517
NARF-AS2,16518
NARF-IT1,16519
NARS1,16520
NARS2,16521
NASP,16522
NAT1,16523
NAT2,16524
NAT8,16525
NAT8B,16526
NAT8L,16527
NAT9,16528
NAT10,16529
NAT14,16530
NAT16,16531
NATD1,16532
NAV1,16533
NAV2,16534
NAV2-AS1,16535
NAV2-AS2,16536
NAV2-AS3,16537
NAV2-AS4,16538
NAV2-AS5,16539
NAV2-IT1,16540
NAV3,16541
NAXD,16542
NAXD-AS1,16543
NAXE,16544
NBAS,16545
NBAT1,16546
NBDY,16547
NBEA,16548
NBEAL1,16549
NBEAL2,16550
NBL1,16551
NBN,16552
NBPF1,16553
NBPF3,16554
NBPF4,16555
NBPF6,16556
NBPF8,16557
NBPF9,16558
NBPF10,16559
NBPF11,16560
NBPF12,16561
NBPF14,16562
NBPF15,16563
NBPF19,16564
NBPF20,16565
NBPF26,16566
NBR1,16567
NBR2,16568
NCALD,16569
NCAM1,16570
NCAM1-AS1,16571
NCAM2,16572
NCAN,16573
NCAPD2,16574
NCAPD3,16575
NCAPG,16576
NCAPG2,16577
NCAPH,16578
NCAPH2,16579
NCBP1,16580
NCBP2,16581
NCBP2-AS1,16582
NCBP2AS2,16583
NCBP2L,16584
NCBP3,16585
NCCRP1,16586
NCDN,16587
NCEH1,16588
NCF1,16589
NCF2,16590
NCF4,16591
NCF4-AS1,16592
NCK1,16593
NCK1-DT,16594
NCK2,16595
NCKAP1,16596
NCKAP1L,16597
NCKAP5,16598
NCKAP5-AS1,16599
NCKAP5-AS2,16600
NCKAP5-IT1,16601
NCKAP5L,16602
NCKIPSD,16603
NCL,16604
NCLN,16605
NCMAP,16606
NCMAP-DT,16607
NCOA1,16608
NCOA2,16609
NCOA3,16610
NCOA4,16611
NCOA5,16612
NCOA6,16613
NCOA7,16614
NCOA7-AS1,16615
NCOR1,16616
NCOR2,16617
NCR1,16618
NCR2,16619
NCR3,16620
NCR3LG1,16621
NCRUPAR,16622
NCS1,16623
NCSTN,16624
NDC1,16625
NDC80,16626
NDE1,16627
NDEL1,16628
NDFIP1,16629
NDFIP2,16630
NDFIP2-AS1,16631
NDN,16632
NDNF,16633
NDNF-AS1,16634
NDOR1,16635
NDP,16636
NDP-AS1,16637
NDRG1,16638
NDRG2,16639
NDRG3,16640
NDRG4,16641
NDST1,16642
NDST1-AS1,16643
NDST2,16644
NDST3,16645
NDST4,16646
NDUFA1,16647
NDUFA2,16648
NDUFA3,16649
NDUFA4,16650
NDUFA4L2,16651
NDUFA5,16652
NDUFA6,16653
NDUFA6-DT,16654
NDUFA7,16655
NDUFA8,16656
NDUFA9,16657
NDUFA10,16658
NDUFA11,16659
NDUFA12,16660
NDUFA13,16661
NDUFAB1,16662
NDUFAF1,16663
NDUFAF2,16664
NDUFAF3,16665
NDUFAF4,16666
NDUFAF5,16667
NDUFAF6,16668
NDUFAF7,16669
NDUFAF8,16670
NDUFB1,16671
NDUFB2,16672
NDUFB2-AS1,16673
NDUFB3,16674
NDUFB4,16675
NDUFB5,16676
NDUFB6,16677
NDUFB7,16678
NDUFB8,16679
NDUFB9,16680
NDUFB10,16681
NDUFB11,16682
NDUFC1,16683
NDUFC2,16684
NDUFC2-KCTD14,16685
NDUFS1,16686
NDUFS2,16687
NDUFS3,16688
NDUFS4,16689
NDUFS5,16690
NDUFS6,16691
NDUFS7,16692
NDUFS8,16693
NDUFV1,16694
NDUFV1-DT,16695
NDUFV2,16696
NDUFV2-AS1,16697
NDUFV3,16698
NEAT1,16699
NEB,16700
NEBL,16701
NEBL-AS1,16702
NECAB1,16703
NECAB2,16704
NECAB3,16705
NECAP1,16706
NECAP2,16707
NECTIN1,16708
NECTIN1-AS1,16709
NECTIN1-DT,16710
NECTIN2,16711
NECTIN3,16712
NECTIN3-AS1,16713
NECTIN4,16714
NECTIN4-AS1,16715
NEDD1,16716
NEDD4,16717
NEDD4L,16718
NEDD8,16719
NEDD8-MDP1,16720
NEDD9,16721
NEFH,16722
NEFL,16723
NEFM,16724
NEGR1,16725
NEGR1-IT1,16726
NEIL1,16727
NEIL2,16728
NEIL3,16729
NEK1,16730
NEK2,16731
NEK2-DT,16732
NEK3,16733
NEK4,16734
NEK5,16735
NEK6,16736
NEK7,16737
NEK8,16738
NEK9,16739
NEK10,16740
NEK11,16741
NELFA,16742
NELFB,16743
NELFCD,16744
NELFE,16745
NELL1,16746
NELL2,16747
NEMF,16748
NEMP1,16749
NEMP2,16750
NEMP2-DT,16751
NENF,16752
NEO1,16753
NEPRO,16754
NEPRO-AS1,16755
NES,16756
NET1,16757
NETO1,16758
NETO1-DT,16759
NETO2,16760
NEU1,16761
NEU2,16762
NEU3,16763
NEU4,16764
NEURL1,16765
NEURL1-AS1,16766
NEURL1B,16767
NEURL2,16768
NEURL3,16769
NEURL4,16770
NEUROD1,16771
NEUROD2,16772
NEUROD4,16773
NEUROD6,16774
NEUROG1,16775
NEUROG2,16776
NEUROG2-AS1,16777
NEUROG3,16778
NEXMIF,16779
NEXN,16780
NEXN-AS1,16781
NF1,16782
NF2,16783
NFAM1,16784
NFASC,16785
NFAT5,16786
NFATC1,16787
NFATC2,16788
NFATC2IP,16789
NFATC2IP-AS1,16790
NFATC3,16791
NFATC4,16792
NFE2,16793
NFE2L1,16794
NFE2L1-DT,16795
NFE2L2,16796
NFE2L3,16797
NFE4,16798
NFIA,16799
NFIA-AS1,16800
NFIA-AS2,16801
NFIB,16802
NFIB-AS1,16803
NFIC,16804
NFIL3,16805
NFILZ,16806
NFIX,16807
NFKB1,16808
NFKB2,16809
NFKBIA,16810
NFKBIB,16811
NFKBID,16812
NFKBIE,16813
NFKBIL1,16814
NFKBIZ,16815
NFRKB,16816
NFS1,16817
NFU1,16818
NFX1,16819
NFXL1,16820
NFYA,16821
NFYB,16822
NFYC,16823
NFYC-AS1,16824
NGB,16825
NGDN,16826
NGEF,16827
NGF,16828
NGF-AS1,16829
NGFR,16830
NGFR-AS1,16831
NGLY1,16832
NGRN,16833
NHEG1,16834
NHEJ1,16835
NHERF1,16836
NHERF2,16837
NHERF4,16838
NHLH1,16839
NHLH2,16840
NHLRC1,16841
NHLRC2,16842
NHLRC3,16843
NHLRC4,16844
NHP2,16845
NHS,16846
NHS-AS1,16847
NHSL1,16848
NHSL1-AS1,16849
NHSL2,16850
NIBAN1,16851
NIBAN2,16852
NIBAN3,16853
NICN1,16854
NID1,16855
NID2,16856
NIF3L1,16857
NIFK,16858
NIFK-AS1,16859
NIHCOLE,16860
NIM1K,16861
NIN,16862
NINJ1,16863
NINJ2,16864
NINJ2-AS1,16865
NINL,16866
NIP7,16867
NIPA1,16868
NIPA2,16869
NIPAL1,16870
NIPAL2,16871
NIPAL3,16872
NIPAL4,16873
NIPAL4-DT,16874
NIPBL,16875
NIPBL-DT,16876
NIPSNAP1,16877
NIPSNAP2,16878
NIPSNAP3A,16879
NIPSNAP3B,16880
NISCH,16881
NIT1,16882
NIT2,16883
NKAIN1,16884
NKAIN2,16885
NKAIN3,16886
NKAIN4,16887
NKAP,16888
NKAPD1,16889
NKAPL,16890
NKD1,16891
NKD2,16892
NKG7,16893
NKILA,16894
NKIRAS1,16895
NKIRAS2,16896
NKPD1,16897
NKRF,16898
NKTR,16899
NKX1-1,16900
NKX1-2,16901
NKX2-1,16902
NKX2-1-AS1,16903
NKX2-2,16904
NKX2-2-AS1,16905
NKX2-3,16906
NKX2-4,16907
NKX2-5,16908
NKX2-6,16909
NKX2-8,16910
NKX3-1,16911
NKX3-2,16912
NKX6-1,16913
NKX6-2,16914
NKX6-3,16915
NLE1,16916
NLGN1,16917
NLGN1-AS1,16918
NLGN2,16919
NLGN3,16920
NLGN4X,16921
NLGN4Y,16922
NLGN4Y-AS1,16923
NLK,16924
NLN,16925
NLRC3,16926
NLRC4,16927
NLRC5,16928
NLRP1,16929
NLRP2,16930
NLRP2B,16931
NLRP3,16932
NLRP4,16933
NLRP5,16934
NLRP6,16935
NLRP7,16936
NLRP8,16937
NLRP9,16938
NLRP10,16939
NLRP11,16940
NLRP12,16941
NLRP13,16942
NLRP14,16943
NLRX1,16944
NMB,16945
NMBR,16946
NMBR-AS1,16947
NMD3,16948
NME1,16949
NME1-NME2,16950
NME2,16951
NME3,16952
NME4,16953
NME5,16954
NME6,16955
NME7,16956
NME8,16957
NME9,16958
NMI,16959
NMNAT1,16960
NMNAT2,16961
NMNAT3,16962
NMRAL1,16963
NMRK1,16964
NMRK2,16965
NMS,16966
NMT1,16967
NMT2,16968
NMTRQ-TTG4-1,16969
NMTRQ-TTG9-1,16970
NMTRQ-TTG11-1,16971
NMTRQ-TTG12-1,16972
NMTRS-TGA3-1,16973
NMU,16974
NMUR1,16975
NMUR2,16976
NNAT,16977
NNMT,16978
NNT,16979
NNT-AS1,16980
NOA1,16981
NOB1,16982
NOBOX,16983
NOC2L,16984
NOC3L,16985
NOC4L,16986
NOCT,16987
NOD1,16988
NOD2,16989
NODAL,16990
NOG,16991
NOL3,16992
NOL4,16993
NOL4L,16994
NOL4L-DT,16995
NOL6,16996
NOL7,16997
NOL8,16998
NOL9,16999
NOL10,17000
NOL11,17001
NOL12,17002
NOLC1,17003
NOM1,17004
NOMO1,17005
NOMO2,17006
NOMO3,17007
NONO,17008
NOP2,17009
NOP9,17010
NOP10,17011
NOP14,17012
NOP14-AS1,17013
NOP16,17014
NOP53,17015
NOP53-AS1,17016
NOP56,17017
NOP58,17018
NOPCHAP1,17019
NORAD,17020
NOS1,17021
NOS1AP,17022
NOS2,17023
NOS3,17024
NOSIP,17025
NOSTRIN,17026
NOTCH1,17027
NOTCH2,17028
NOTCH2NLA,17029
NOTCH2NLB,17030
NOTCH2NLC,17031
NOTCH2NLR,17032
NOTCH3,17033
NOTCH4,17034
NOTO,17035
NOTUM,17036
NOVA1,17037
NOVA1-DT,17038
NOVA2,17039
NOX1,17040
NOX3,17041
NOX4,17042
NOX5,17043
NOXA1,17044
NOXO1,17045
NOXRED1,17046
NPAP1,17047
NPAP1L,17048
NPAS1,17049
NPAS2,17050
NPAS2-AS1,17051
NPAS3,17052
NPAS4,17053
NPAT,17054
NPB,17055
NPBWR1,17056
NPBWR2,17057
NPC1,17058
NPC1L1,17059
NPC2,17060
NPDC1,17061
NPEPL1,17062
NPEPPS,17063
NPFF,17064
NPFFR1,17065
NPFFR2,17066
NPHP1,17067
NPHP3,17068
NPHP3-ACAD11,17069
NPHP3-AS1,17070
NPHP4,17071
NPHS1,17072
NPHS2,17073
NPIPA1,17074
NPIPA2,17075
NPIPA3,17076
NPIPA5,17077
NPIPA7,17078
NPIPA8,17079
NPIPA9,17080
NPIPB2,17081
NPIPB3,17082
NPIPB4,17083
NPIPB5,17084
NPIPB6,17085
NPIPB7,17086
NPIPB8,17087
NPIPB9,17088
NPIPB11,17089
NPIPB12,17090
NPIPB13,17091
NPIPB15,17092
NPL,17093
NPLOC4,17094
NPM1,17095
NPM2,17096
NPM3,17097
NPNT,17098
NPPA,17099
NPPA-AS1,17100
NPPB,17101
NPPC,17102
NPR1,17103
NPR2,17104
NPR3,17105
NPRL2,17106
NPRL3,17107
NPS,17108
NPSR1,17109
NPSR1-AS1,17110
NPTN,17111
NPTN-IT1,17112
NPTX1,17113
NPTX2,17114
NPTXR,17115
NPVF,17116
NPW,17117
NPY,17118
NPY1R,17119
NPY2R,17120
NPY2R-AS1,17121
NPY4R,17122
NPY4R2,17123
NPY5R,17124
NQO1,17125
NQO1-DT,17126
NQO2,17127
NQO2-AS1,17128
NR1D1,17129
NR1D2,17130
NR1H2,17131
NR1H3,17132
NR1H4,17133
NR1I2,17134
NR1I3,17135
NR2C1,17136
NR2C2,17137
NR2C2AP,17138
NR2E1,17139
NR2E3,17140
NR2F1,17141
NR2F1-AS1,17142
NR2F2,17143
NR2F2-AS1,17144
NR2F6,17145
NR3C1,17146
NR3C2,17147
NR4A1,17148
NR4A1AS,17149
NR4A2,17150
NR4A3,17151
NR5A1,17152
NR5A2,17153
NR6A1,17154
NRAD1,17155
NRAP,17156
NRARP,17157
NRAS,17158
NRAV,17159
NR0B1,17160
NR0B2,17161
NRBF2,17162
NRBP1,17163
NRBP2,17164
NRCAM,17165
NRDC,17166
NRDE2,17167
NREP,17168
NREP-AS1,17169
NRF1,17170
NRG1,17171
NRG1-IT1,17172
NRG1-IT3,17173
NRG2,17174
NRG3,17175
NRG3-AS1,17176
NRG4,17177
NRGN,17178
NRIP1,17179
NRIP2,17180
NRIP3,17181
NRIP3-DT,17182
NRIR,17183
NRK,17184
NRL,17185
NRM,17186
NRN1,17187
NRN1L,17188
NRON,17189
NRP1,17190
NRP2,17191
NRROS,17192
NRSN1,17193
NRSN2,17194
NRSN2-AS1,17195
NRTN,17196
NRXN1,17197
NRXN2,17198
NRXN2-AS1,17199
NRXN3,17200
NSA2,17201
NSD1,17202
NSD2,17203
NSD3,17204
NSDHL,17205
NSF,17206
NSFL1C,17207
NSG1,17208
NSG2,17209
NSL1,17210
NSMAF,17211
NSMCE1,17212
NSMCE1-DT,17213
NSMCE2,17214
NSMCE3,17215
NSMCE4A,17216
NSMF,17217
NSRP1,17218
NSUN2,17219
NSUN3,17220
NSUN4,17221
NSUN5,17222
NSUN6,17223
NSUN7,17224
NT5C,17225
NT5C1A,17226
NT5C1B,17227
NT5C1B-RDH14,17228
NT5C2,17229
NT5C3A,17230
NT5C3B,17231
NT5DC1,17232
NT5DC2,17233
NT5DC3,17234
NT5DC4,17235
NT5E,17236
NT5M,17237
NTAN1,17238
NTAQ1,17239
NTF3,17240
NTF4,17241
NTHL1,17242
NTM,17243
NTM-AS1,17244
NTM-IT,17245
NTMT1,17246
NTMT2,17247
NTN1,17248
NTN3,17249
NTN4,17250
NTN5,17251
NTNG1,17252
NTNG2,17253
NTPCR,17254
NTRAS,17255
NTRK1,17256
NTRK2,17257
NTRK3,17258
NTRK3-AS1,17259
NTS,17260
NTSR1,17261
NTSR2,17262
NUAK1,17263
NUAK2,17264
NUB1,17265
NUBP1,17266
NUBP2,17267
NUBPL,17268
NUCB1,17269
NUCB1-AS1,17270
NUCB2,17271
NUCKS1,17272
NUDC,17273
NUDCD1,17274
NUDCD2,17275
NUDCD3,17276
NUDT1,17277
NUDT2,17278
NUDT3,17279
NUDT4,17280
NUDT4B,17281
NUDT5,17282
NUDT6,17283
NUDT7,17284
NUDT8,17285
NUDT9,17286
NUDT10,17287
NUDT11,17288
NUDT12,17289
NUDT13,17290
NUDT14,17291
NUDT15,17292
NUDT16,17293
NUDT16-DT,17294
NUDT16L1,17295
NUDT17,17296
NUDT18,17297
NUDT19,17298
NUDT19-DT,17299
NUDT21,17300
NUDT22,17301
NUF2,17302
NUFIP1,17303
NUFIP2,17304
NUGGC,17305
NUMA1,17306
NUMB,17307
NUMBL,17308
NUP35,17309
NUP37,17310
NUP42,17311
NUP43,17312
NUP50,17313
NUP50-DT,17314
NUP54,17315
NUP58,17316
NUP62,17317
NUP62CL,17318
NUP85,17319
NUP88,17320
NUP93,17321
NUP93-DT,17322
NUP98,17323
NUP107,17324
NUP107-DT,17325
NUP133,17326
NUP133-DT,17327
NUP153,17328
NUP153-AS1,17329
NUP155,17330
NUP160,17331
NUP188,17332
NUP205,17333
NUP210,17334
NUP210L,17335
NUP214,17336
NUPR1,17337
NUPR2,17338
NUS1,17339
NUSAP1,17340
NUTF2,17341
NUTM1,17342
NUTM2A,17343
NUTM2A-AS1,17344
NUTM2B,17345
NUTM2B-AS1,17346
NUTM2D,17347
NUTM2E,17348
NUTM2F,17349
NUTM2G,17350
NVL,17351
NWD1,17352
NWD2,17353
NXF1,17354
NXF2,17355
NXF2B,17356
NXF3,17357
NXF5,17358
NXN,17359
NXNL1,17360
NXNL2,17361
NXPE1,17362
NXPE2,17363
NXPE3,17364
NXPE4,17365
NXPH1,17366
NXPH2,17367
NXPH3,17368
NXPH4,17369
NXT1,17370
NXT1-AS1,17371
NXT2,17372
NYAP1,17373
NYAP2,17374
NYNRIN,17375
NYX,17376
OAF,17377
OARD1,17378
OAS1,17379
OAS2,17380
OAS3,17381
OASL,17382
OAT,17383
OAZ1,17384
OAZ2,17385
OAZ3,17386
OBI1,17387
OBI1-AS1,17388
OBP2A,17389
OBP2B,17390
OBSCN,17391
OBSCN-AS1,17392
OBSL1,17393
OC90,17394
OCA2,17395
OCEL1,17396
OCIAD1,17397
OCIAD1-AS1,17398
OCIAD2,17399
OCLN,17400
OCM,17401
OCM2,17402
OCRL,17403
OCSTAMP,17404
ODAD1,17405
ODAD2,17406
ODAD3,17407
ODAD4,17408
ODAM,17409
ODAPH,17410
ODC1,17411
ODC1-DT,17412
ODF1,17413
ODF2,17414
ODF2-AS1,17415
ODF2L,17416
ODF3,17417
CIMAP1A,17417
ODF3B,17418
CIMAP1B,17418
ODF3L1,17419
CIMAP1C,17419
ODF3L2,17420
CIMAP1D,17420
ODF4,17421
ODR4,17422
OFD1,17423
OGA,17424
OGDH,17425
OGDHL,17426
OGFOD1,17427
OGFOD2,17428
OGFOD3,17429
OGFR,17430
OGFR-AS1,17431
OGFRL1,17432
OGG1,17433
OGN,17434
OGT,17435
OIP5,17436
OIP5-AS1,17437
OIT3,17438
OLA1,17439
OLAH,17440
OLFM1,17441
OLFM2,17442
OLFM3,17443
OLFM4,17444
OLFML1,17445
OLFML2A,17446
OLFML2B,17447
OLFML3,17448
OLIG1,17449
OLIG2,17450
OLIG3,17451
OLMALINC,17452
OLR1,17453
OMA1,17454
OMD,17455
OMG,17456
OMP,17457
ONECUT1,17458
ONECUT2,17459
ONECUT3,17460
OOEP,17461
OOEP-AS1,17462
OOSP1,17463
OOSP2,17464
OOSP3,17465
OOSP4A,17466
OOSP4B,17467
OPA1,17468
OPA1-AS1,17469
OPA3,17470
OPALIN,17471
OPCML,17472
OPCML-IT1,17473
OPCML-IT2,17474
OPHN1,17475
OPLAH,17476
OPN1LW,17477
OPN1MW,17478
OPN1MW2,17479
OPN1MW3,17480
OPN1SW,17481
OPN3,17482
OPN4,17483
OPN5,17484
OPRD1,17485
OPRK1,17486
OPRL1,17487
OPRM1,17488
OPRPN,17489
OPTC,17490
OPTN,17491
OR1A1,17492
OR1A2,17493
OR1B1,17494
OR1C1,17495
OR1D2,17496
OR1D4,17497
OR1D5,17498
OR1E1,17499
OR1E2,17500
OR1E3,17501
OR1F1,17502
OR1G1,17503
OR1I1,17504
OR1J1,17505
OR1J2,17506
OR1J4,17507
OR1K1,17508
OR1L1,17509
OR1L3,17510
OR1L4,17511
OR1L6,17512
OR1L8,17513
OR1M1,17514
OR1N1,17515
OR1N2,17516
OR1P1,17517
OR1Q1,17518
OR1S1,17519
OR1S2,17520
OR2A1,17521
OR2A1-AS1,17522
OR2A2,17523
OR2A4,17524
OR2A5,17525
OR2A7,17526
OR2A12,17527
OR2A14,17528
OR2A25,17529
OR2A42,17530
OR2AE1,17531
OR2AG1,17532
OR2AG2,17533
OR2AJ1,17534
OR2AK2,17535
OR2AP1,17536
OR2AT4,17537
OR2B2,17538
OR2B3,17539
OR2B6,17540
OR2B11,17541
OR2C1,17542
OR2C3,17543
OR2D2,17544
OR2D3,17545
OR2F1,17546
OR2F2,17547
OR2G2,17548
OR2G3,17549
OR2G6,17550
OR2H1,17551
OR2H2,17552
OR2J1,17553
OR2J2,17554
OR2J3,17555
OR2K2,17556
OR2L2,17557
OR2L3,17558
OR2L5,17559
OR2L8,17560
OR2L13,17561
OR2M2,17562
OR2M3,17563
OR2M4,17564
OR2M5,17565
OR2M7,17566
OR2S2,17567
OR2T1,17568
OR2T2,17569
OR2T3,17570
OR2T4,17571
OR2T5,17572
OR2T6,17573
OR2T7,17574
OR2T8,17575
OR2T10,17576
OR2T11,17577
OR2T12,17578
OR2T27,17579
OR2T29,17580
OR2T33,17581
OR2T34,17582
OR2T35,17583
OR2V1,17584
OR2V2,17585
OR2W1,17586
OR2W1-AS1,17587
OR2W3,17588
OR2Y1,17589
OR2Z1,17590
OR3A1,17591
OR3A2,17592
OR3A3,17593
OR4A5,17594
OR4A8,17595
OR4A15,17596
OR4A16,17597
OR4A47,17598
OR4B1,17599
OR4C3,17600
OR4C5,17601
OR4C6,17602
OR4C11,17603
OR4C12,17604
OR4C13,17605
OR4C15,17606
OR4C16,17607
OR4C45,17608
OR4C46,17609
OR4D1,17610
OR4D2,17611
OR4D5,17612
OR4D6,17613
OR4D9,17614
OR4D10,17615
OR4D11,17616
OR4E1,17617
OR4E2,17618
OR4F3,17619
OR4F4,17620
OR4F5,17621
OR4F6,17622
OR4F15,17623
OR4F16,17624
OR4F17,17625
OR4F21,17626
OR4F29,17627
OR4K1,17628
OR4K2,17629
OR4K3,17630
OR4K5,17631
OR4K13,17632
OR4K14,17633
OR4K15,17634
OR4K17,17635
OR4L1,17636
OR4M1,17637
OR4M2,17638
OR4M2B,17639
OR4N2,17640
OR4N4,17641
OR4N4C,17642
OR4N5,17643
OR4P4,17644
OR4Q2,17645
OR4Q3,17646
OR4S1,17647
OR4S2,17648
OR4X1,17649
OR4X2,17650
OR5A1,17651
OR5A2,17652
OR5AC1,17653
OR5AC2,17654
OR5AK2,17655
OR5AL1,17656
OR5AN1,17657
OR5AP2,17658
OR5AR1,17659
OR5AS1,17660
OR5AU1,17661
OR5B2,17662
OR5B3,17663
OR5B12,17664
OR5B17,17665
OR5B21,17666
OR5C1,17667
OR5D13,17668
OR5D14,17669
OR5D16,17670
OR5D18,17671
OR5F1,17672
OR5G3,17673
OR5H1,17674
OR5H2,17675
OR5H6,17676
OR5H8,17677
OR5H14,17678
OR5H15,17679
OR5I1,17680
OR5J2,17681
OR5K1,17682
OR5K2,17683
OR5K3,17684
OR5K4,17685
OR5L1,17686
OR5L2,17687
OR5M1,17688
OR5M3,17689
OR5M8,17690
OR5M9,17691
OR5M10,17692
OR5M11,17693
OR5P2,17694
OR5P3,17695
OR5T1,17696
OR5T2,17697
OR5T3,17698
OR5V1,17699
OR5W2,17700
OR6A2,17701
OR6B1,17702
OR6B2,17703
OR6B3,17704
OR6C1,17705
OR6C2,17706
OR6C3,17707
OR6C4,17708
OR6C6,17709
OR6C65,17710
OR6C68,17711
OR6C70,17712
OR6C74,17713
OR6C75,17714
OR6C76,17715
OR6F1,17716
OR6J1,17717
OR6K2,17718
OR6K3,17719
OR6K6,17720
OR6M1,17721
OR6N1,17722
OR6N2,17723
OR6P1,17724
OR6Q1,17725
OR6S1,17726
OR6T1,17727
OR6V1,17728
OR6X1,17729
OR6Y1,17730
OR7A5,17731
OR7A10,17732
OR7A17,17733
OR7C1,17734
OR7C2,17735
OR7D2,17736
OR7D4,17737
OR7E24,17738
OR7G1,17739
OR7G2,17740
OR7G3,17741
OR8A1,17742
OR8B2,17743
OR8B3,17744
OR8B4,17745
OR8B8,17746
OR8B12,17747
OR8D1,17748
OR8D2,17749
OR8D4,17750
OR8G1,17751
OR8G5,17752
OR8H1,17753
OR8H2,17754
OR8H3,17755
OR8I2,17756
OR8J1,17757
OR8J2,17758
OR8J3,17759
OR8K1,17760
OR8K3,17761
OR8K5,17762
OR8S1,17763
OR8U1,17764
OR8U3,17765
OR8U8,17766
OR9A2,17767
OR9A4,17768
OR9G1,17769
OR9G4,17770
OR9G9,17771
OR9I1,17772
OR9K2,17773
OR9Q1,17774
OR9Q2,17775
OR10A2,17776
OR10A3,17777
OR10A4,17778
OR10A5,17779
OR10A6,17780
OR10A7,17781
OR10AC1,17782
OR10AD1,17783
OR10AG1,17784
OR10C1,17785
OR10D3,17786
OR10G2,17787
OR10G3,17788
OR10G4,17789
OR10G6,17790
OR10G7,17791
OR10G8,17792
OR10G9,17793
OR10H1,17794
OR10H2,17795
OR10H3,17796
OR10H4,17797
OR10H5,17798
OR10J1,17799
OR10J3,17800
OR10J4,17801
OR10J5,17802
OR10K1,17803
OR10K2,17804
OR10P1,17805
OR10Q1,17806
OR10R2,17807
OR10S1,17808
OR10T2,17809
OR10V1,17810
OR10W1,17811
OR10X1,17812
OR10Z1,17813
OR11A1,17814
OR11G2,17815
OR11H1,17816
OR11H2,17817
OR11H4,17818
OR11H6,17819
OR11H7,17820
OR11H12,17821
OR11L1,17822
OR12D1,17823
OR12D2,17824
OR12D3,17825
OR13A1,17826
OR13C2,17827
OR13C3,17828
OR13C4,17829
OR13C5,17830
OR13C7,17831
OR13C8,17832
OR13C9,17833
OR13D1,17834
OR13F1,17835
OR13G1,17836
OR13H1,17837
OR13J1,17838
OR14A2,17839
OR14A16,17840
OR14C36,17841
OR14I1,17842
OR14J1,17843
OR14K1,17844
OR14L1,17845
OR51A2,17846
OR51A4,17847
OR51A7,17848
OR51B2,17849
OR51B4,17850
OR51B5,17851
OR51B6,17852
OR51D1,17853
OR51E1,17854
OR51E2,17855
OR51F1,17856
OR51F2,17857
OR51G1,17858
OR51G2,17859
OR51H1,17860
OR51I1,17861
OR51I2,17862
OR51J1,17863
OR51L1,17864
OR51M1,17865
OR51Q1,17866
OR51S1,17867
OR51T1,17868
OR51V1,17869
OR52A1,17870
OR52A5,17871
OR52B2,17872
OR52B4,17873
OR52B6,17874
OR52D1,17875
OR52E1,17876
OR52E2,17877
OR52E4,17878
OR52E5,17879
OR52E6,17880
OR52E8,17881
OR52H1,17882
OR52I1,17883
OR52I2,17884
OR52J3,17885
OR52K1,17886
OR52K2,17887
OR52L1,17888
OR52M1,17889
OR52N1,17890
OR52N2,17891
OR52N4,17892
OR52N5,17893
OR52P1,17894
OR52R1,17895
OR52W1,17896
OR56A1,17897
OR56A3,17898
OR56A4,17899
OR56A5,17900
OR56B1,17901
OR56B4,17902
ORAI1,17903
ORAI2,17904
ORAI3,17905
ORC1,17906
ORC2,17907
ORC3,17908
ORC4,17909
ORC5,17910
ORC6,17911
ORM1,17912
ORM2,17913
ORMDL1,17914
ORMDL2,17915
ORMDL3,17916
OS9,17917
OSBP,17918
OSBP2,17919
OSBPL1A,17920
OSBPL2,17921
OSBPL3,17922
OSBPL5,17923
OSBPL6,17924
OSBPL7,17925
OSBPL8,17926
OSBPL9,17927
OSBPL10,17928
OSBPL10-AS1,17929
OSBPL11,17930
OSCAR,17931
OSCP1,17932
OSER1,17933
OSER1-DT,17934
OSGEP,17935
OSGEPL1,17936
OSGEPL1-AS1,17937
OSGIN1,17938
OSGIN2,17939
OSM,17940
OSMR,17941
OSMR-DT,17942
OSR1,17943
OSR2,17944
OST4,17945
OSTC,17946
OSTF1,17947
OSTM1,17948
OSTM1-AS1,17949
OSTN,17950
OSTN-AS1,17951
OTC,17952
OTOA,17953
OTOF,17954
OTOG,17955
OTOGL,17956
OTOL1,17957
OTOP1,17958
OTOP2,17959
OTOP3,17960
OTOR,17961
OTOS,17962
OTP,17963
OTUB1,17964
OTUB2,17965
OTUD1,17966
OTUD3,17967
OTUD4,17968
OTUD5,17969
OTUD6A,17970
OTUD6B,17971
OTUD6B-AS1,17972
OTUD7A,17973
OTUD7B,17974
OTULIN,17975
OTULIN-DT,17976
OTULINL,17977
OTX1,17978
OTX2,17979
OTX2-AS1,17980
OVAAL,17981
OVCA2,17982
OVCH1,17983
OVCH1-AS1,17984
OVCH2,17985
OVGP1,17986
OVOL1,17987
OVOL1-AS1,17988
OVOL2,17989
OVOL3,17990
OXA1L,17991
OXA1L-DT,17992
OXCT1,17993
OXCT1-AS1,17994
OXCT2,17995
OXER1,17996
OXGR1,17997
OXLD1,17998
OXNAD1,17999
OXR1,18000
OXR1-AS1,18001
OXSM,18002
OXSR1,18003
OXT,18004
OXTR,18005
